83,Myanmar,138000000,158000000,155000000,174000000,204000000,233000000,239000000,223000000,240000000,325000000,330000000,400000000,483000000,577000000,524000000,619000000,655000000,723000000,856000000,655000000,965000000,1121000000,1212000000,1252000000,1545000000,1383000000,1542000000,1180000000,1494000000,1602000000,1460000000,1371000000,1348000000,1463000000,2099000000,1672000000,1883000000
84,Namibia,,,,,,,,,,,,,,,,,,,,,200000000,234000000,196000000,200000000,231000000,220000000,249000000,307000000,222000000,243000000,256000000,183000000,366000000,359000000,312000000,240000000,480000000
85,Nepal,13000000,18000000,30000000,30000000,33000000,39000000,42000000,50000000,58000000,46000000,54000000,69000000,75000000,83000000,93000000,111000000,123000000,136000000,151000000,166000000,180000000,184000000,197000000,217000000,236000000,255000000,262000000,284000000,323000000,352000000,392000000,417000000,442000000,509000000,538000000,574000000,606000000
86,Netherlands Antilles,107000000,113000000,117000000,121000000,123000000,123000000,122000000,124000000,126000000,128000000,128000000,132000000,133000000,123000000,114000000,112000000,112000000,112000000,112000000,112000000,112000000,110000000,110000000,120000000,125000000,98000000,122000000,133000000,137000000,145000000,163000000,154000000,189000000,194000000,200000000,203000000,207000000
87,Netherlands,2306000000,2578000000,2735000000,2688000000,2434000000,2583000000,2532000000,2673000000,2793000000,2747000000,2774000000,2522000000,2512000000,2620000000,2613000000,2788000000,2780000000,2777000000,2946000000,3127000000,3290000000,3146000000,3147000000,3359000000,3383000000,3361000000,3772000000,3968000000,4147000000,4104000000,4200000000,4213000000,4282000000,4323000000,4473000000,4533000000,4560000000
88,New Zealand,2086000000,2203000000,2167000000,2314000000,2696000000,2498000000,2642000000,3027000000,2867000000,2849000000,3172000000,3280000000,3140000000,3195000000,3190000000,3011000000,3249000000,3186000000,3429000000,3659000000,3460000000,3762000000,3610000000,3815000000,3998000000,3916000000,3111000000,2508000000,3171000000,4208000000,4898000000,5398000000,4311000000,3165000000,3125000000,3153000000,3159000000
89,Nicaragua,54000000,81000000,93000000,109000000,125000000,147000000,163000000,139000000,123000000,152000000,142000000,151000000,173000000,128000000,149000000,185000000,203000000,192000000,260000000,245000000,319000000,347000000,387000000,454000000,497000000,532000000,504000000,596000000,557000000,684000000,745000000,775000000,794000000,689000000,621000000,652000000,780000000
90,Nigeria,250000000,317000000,503000000,261000000,563000000,742000000,692000000,330000000,1959000000,2094000000,3831000000,2072000000,2094000000,3794000000,3358000000,2971000000,3402000000,3777000000,3806000000,5172000000,5324000000,5722000000,4040000000,5331000000,5981000000,6736000000,6813000000,6157000000,7053000000,5618000000,5987000000,6363000000,6794000000,7591000000,5644000000,7244000000,2712000000
91,Norway,5676000000,5985000000,6307000000,6249000000,6491000000,7400000000,6740000000,7317000000,7655000000,7131000000,8506000000,7441000000,8332000000,7563000000,9071000000,6894000000,8484000000,7657000000,7721000000,6886000000,6768000000,6814000000,8967000000,7930000000,9422000000,8541000000,8314000000,7976000000,9000000000,8778000000,7788000000,9263000000,9368000000,10965000000,9996000000,10112000000,9800000000
92,Oman,2000000,3000000,6000000,11000000,19000000,32000000,48000000,56000000,72000000,98000000,125000000,157000000,193000000,241000000,299000000,380000000,405000000,451000000,469000000,538000000,545000000,633000000,711000000,786000000,854000000,940000000,1047000000,1304000000,1256000000,1567000000,1551000000,1789000000,1913000000,1779000000,3230000000,2238000000,2219000000
93,Pakistan,1988000000,1988000000,1988000000,2099000000,2511000000,2892000000,3057000000,3462000000,3608000000,4355000000,4143000000,4398000000,4940000000,5489000000,4667000000,5191000000,6249000000,7172000000,6949000000,7808000000,8154000000,10832000000,11545000000,12192000000,12994000000,13854000000,15298000000,19898000000,17554000000,16546000000,18879000000,20041000000,20372000000,21178000000,22911000000,22015000000,18603000000
94,Panama,84000000,111000000,156000000,167000000,173000000,206000000,190000000,201000000,243000000,284000000,309000000,356000000,343000000,409000000,469000000,521000000,557000000,517000000,641000000,693000000,711000000,700000000,713000000,728000000,750000000,812000000,952000000,904000000,897000000,1166000000,1116000000,1180000000,1028000000,976000000,930000000,989000000,1036000000
95,Paraguay,28000000,29000000,23000000,54000000,66000000,67000000,80000000,67000000,72000000,44000000,80000000,137000000,165000000,99000000,187000000,180000000,288000000,300000000,1971000000,83000000,11000000,43000000,475000000,546000000,666000000,78000000,1178000000,1387000000,1466000000,1428000000,1455000000,1561000000,1883000000,2202000000,2368000000,2660000000,2719000000
96,Peru,546000000,477000000,639000000,848000000,756000000,883000000,953000000,1000000000,1127000000,1302000000,1333000000,1251000000,1011000000,1174000000,1418000000,1558000000,1856000000,1914000000,1895000000,1883000000,1581000000,2301000000,2697000000,3266000000,3010000000,2883000000,2883000000,2394000000,2294000000,2287000000,2236000000,2276000000,2317000000,2359000000,2381000000,2549000000,2540000000
97,Philippines,457000000,520000000,624000000,625000000,684000000,737000000,754000000,802000000,750000000,306000000,2150000000,2476000000,2804000000,3133000000,3746000000,3598000000,4338000000,4348000000,3797000000,3980000000,3176000000,4071000000,4238000000,4733000000,5737000000,6128000000,6038000000,5849000000,5755000000,6347000000,5712000000,5970000000,6811000000,7227000000,6819000000,6884000000,7610000000
98,Poland,5697000000,6463000000,7003000000,7573000000,8449000000,9815000000,9768000000,10683000000,10930000000,12195000000,11424000000,10847000000,11391000000,13585000000,14298000000,13567000000,14962000000,13868000000,12951000000,10560000000,13983000000,15108000000,16929000000,17303000000,18070000000,18033000000,16685000000,15337000000,14572000000,14234000000,14197000000,14400000000,14460000000,14431000000,14563000000,14021000000,14416000000
99,Portugal,891000000,1077000000,1223000000,1326000000,1145000000,1234000000,1462000000,1592000000,1782000000,1870000000,1665000000,2085000000,2150000000,2222000000,2370000000,2430000000,2520000000,2818000000,2969000000,3162000000,3304000000,3404000000,3448000000,3586000000,3330000000,3469000000,3217000000,3240000000,3648000000,3649000000,4057000000,3502000000,3881000000,4057000000,4212000000,3686000000,3180000000
100,Qatar,0,0,0,0,0,82000000,103000000,136000000,200000000,243000000,293000000,282000000,291000000,300000000,215000000,199000000,216000000,321000000,230000000,250000000,262000000,280000000,323000000,360000000,462000000,392000000,412000000,526000000,596000000,633000000,694000000,764000000,837000000,916000000,1019000000,1214000000,1388000000
101,Romania,2904000000,3204000000,3499000000,4249000000,4059000000,4400000000,4099000000,3948000000,3924000000,4026000000,3892000000,3851000000,3814000000,3891000000,3855000000,4113000000,4052000000,4295000000,4635000000,5929000000,5864000000,5525000000,5628000000,5065000000,6738000000,7186000000,6600000000,6450000000,6387000000,6629000000,6814000000,6686000000,4774000000,6073000000,6080000000,6578000000,6751000000
102,Russian Federation,,,,,,,,,,,,,,,,,,,,84261000000,83927000000,84093000000,87713000000,85446000000,83475000000,84456000000,84389000000,93232000000,96168000000,101641000000,105490000000,107576000000,110503000000,112591000000,112587000000,107589000000,104855000000
103,Saudi Arabia,107000000,133000000,165000000,192000000,417000000,942000000,759000000,927000000,1639000000,1349000000,3770000000,3733000000,3204000000,2162000000,4030000000,745000000,3261000000,4969000000,4435000000,3985000000,4874000000,6190000000,6751000000,5856000000,5957000000,6563000000,8025000000,6380000000,5669000000,9131000000,7575000000,9828000000,7002000000,11011000000,17454000000,12146000000,14002000000
104,Senegal,58000000,62000000,68000000,67000000,69000000,75000000,91000000,103000000,120000000,101000000,105000000,107000000,106000000,117000000,129000000,123000000,154000000,150000000,186000000,165000000,173000000,178000000,178000000,139000000,182000000,222000000,218000000,212000000,266000000,599000000,642000000,529000000,804000000,747000000,767000000,623000000,496000000
105,Serbia,,,,,,,,,,,,,,,,,,,,3820000000,3729000000,3403000000,4610000000,4766000000,5171000000,5518000000,5672000000,5691000000,5274000000,5591000000,5897000000,5953000000,5745000000,5633000000,5349000000,5725000000,5763000000
106,Singapore,145000000,193000000,212000000,220000000,266000000,283000000,293000000,276000000,377000000,337000000,381000000,415000000,483000000,522000000,487000000,544000000,564000000,593000000,539000000,530000000,917000000,756000000,686000000,782000000,853000000,928000000,974000000,1019000000,1066000000,1152000000,1987000000,2274000000,1945000000,2167000000,1923000000,1942000000,2068000000
107,Slovak Republic,956000000,1013000000,1093000000,1146000000,1148000000,1214000000,1285000000,1319000000,1463000000,1689000000,1641000000,1671000000,1674000000,1708000000,1701000000,1759000000,1803000000,1830000000,1871000000,1959000000,1958000000,2166000000,1520000000,1640000000,1744000000,1607000000,2119000000,2082000000,1830000000,1756000000,1326000000,1108000000,1939000000,1318000000,1687000000,1399000000,1444000000
108,Slovenia,,,,,,,,,,,,,,,,,,,,796000000,553000000,662000000,667000000,536000000,689000000,726000000,687000000,762000000,669000000,811000000,729000000,737000000,856000000,850000000,954000000,870000000,867000000
109,South Africa,3865000000,3789000000,4326000000,4842000000,5370000000,5695000000,5842000000,6768000000,6877000000,7554000000,8040000000,8649000000,9373000000,8369000000,8612000000,6144000000,7989000000,7784000000,8770000000,9975000000,10975000000,12033000000,12759000000,14031000000,11532000000,15294000000,16094000000,16534000000,16812000000,17053000000,16251000000,13820000000,19131000000,24105000000,20560000000,21869000000,22017000000
110,Spain,7487000000,8119000000,8698000000,8121000000,8407000000,8512000000,9090000000,9563000000,10234000000,9966000000,8920000000,10568000000,10513000000,11071000000,11838000000,11975000000,12164000000,13499000000,12396000000,14036000000,14539000000,14844000000,14848000000,15155000000,15959000000,15597000000,14098000000,18448000000,19478000000,19266000000,17981000000,19247000000,22527000000,24070000000,25960000000,14000000000,15000000000
111,Sri Lanka,165000000,160000000,150000000,174000000,173000000,185000000,223000000,207000000,207000000,243000000,337000000,363000000,303000000,375000000,391000000,409000000,422000000,416000000,491000000,526000000,612000000,594000000,707000000,774000000,866000000,774000000,900000000,1057000000,1275000000,1468000000,1281000000,1309000000,1444000000,1365000000,1504000000,1561000000,1561000000
112,Sudan,122000000,160000000,119000000,62000000,68000000,96000000,111000000,121000000,209000000,115000000,169000000,184000000,236000000,32000000,174000000,140000000,137000000,259000000,290000000,233000000,397000000,339000000,416000000,514000000,503000000,651000000,791000000,612000000,370000000,399000000,972000000,850000000,922000000,953000000,784000000,838000000,903000000
113,Sweden,6031000000,6951000000,7658000000,6372000000,7363000000,8338000000,7064000000,7955000000,7857000000,8279000000,8196000000,8149000000,9306000000,10076000000,10790000000,9630000000,10167000000,9518000000,9441000000,9208000000,8802000000,9569000000,10026000000,9052000000,10072000000,10345000000,10216000000,10747000000,10338000000,10814000000,11803000000,11883000000,10665000000,10933000000,11707000000,11032000000,10765000000
114,Switzerland,2388000000,2644000000,2925000000,3071000000,3168000000,3079000000,3152000000,3131000000,3152000000,3198000000,3214000000,3195000000,3257000000,3348000000,3444000000,3485000000,3551000000,3571000000,3268000000,3678000000,3731000000,3839000000,3873000000,3537000000,3669000000,4011000000,4101000000,4309000000,3981000000,4081000000,3892000000,4391000000,4188000000,4255000000,4195000000,4172000000,4244000000
115,Syrian Arab Republic,116000000,140000000,140000000,151000000,209000000,279000000,395000000,465000000,581000000,709000000,826000000,919000000,1011000000,1107000000,1175000000,1138000000,1150000000,2254000000,2276000000,3038000000,3201000000,3300000000,3315000000,4699000000,4679000000,5163000000,5639000000,6210000000,6596000000,7741000000,7528000000,6938000000,6994000000,7596000000,8272000000,8828000000,9150000000
116,Tajikistan,,,,,,,,,,,,,,,,,,,,1600000000,1800000000,1200000000,2196000000,2155000000,1622000000,1765000000,1951000000,2093000000,2219000000,2143000000,2189000000,2331000000,2527000000,2455000000,2746000000,2745000000,2954000000
117,Tanzania,67000000,73000000,79000000,82000000,86000000,91000000,93000000,94000000,104000000,108000000,100000000,123000000,157000000,195000000,228000000,237000000,326000000,317000000,358000000,325000000,394000000,375000000,448000000,346000000,250000000,163000000,237000000,237000000,569000000,555000000,714000000,687000000,723000000,601000000,982000000,924000000,804000000
118,Thailand,474000000,648000000,642000000,714000000,808000000,1007000000,972000000,967000000,1292000000,1418000000,1647000000,1646000000,2019000000,2256000000,2660000000,2411000000,2965000000,3314000000,3729000000,4666000000,5407000000,5891000000,5168000000,6867000000,6505000000,7575000000,8067000000,7823000000,7492000000,7590000000,9423000000,7916000000,8552000000,9981000000,10715000000,11180000000,9268000000
119,Togo,13000000,13000000,12000000,16000000,17000000,16000000,25000000,29000000,19000000,16000000,18000000,20000000,19000000,22000000,23000000,24000000,26000000,27000000,30000000,33000000,41000000,29000000,30000000,39000000,32000000,32000000,31000000,30000000,19000000,83000000,44000000,78000000,85000000,88000000,86000000,101000000,104000000
120,Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328000000,372000000,299000000,463000000,454000000,315000000,458000000,415000000,450000000,401000000,418000000,428000000,399000000,428000000,428000000,312000000,368000000,389000000,395000000,168000000
121,Tunisia,123000000,131000000,143000000,196000000,193000000,210000000,187000000,249000000,274000000,357000000,397000000,407000000,457000000,517000000,547000000,530000000,518000000,565000000,573000000,601000000,625000000,649000000,691000000,714000000,759000000,798000000,877000000,963000000,1040000000,1117000000,1262000000,1258000000,1389000000,1543000000,1707000000,1769000000,1896000000
122,Turkey,983000000,1130000000,1283000000,1488000000,1635000000,1712000000,2078000000,2188000000,2562000000,2824000000,2931000000,3317000000,3422000000,3740000000,3945000000,5447000000,5518000000,6308000000,6247000000,6681000000,7561000000,8995000000,10252000000,11842000000,13769000000,15854000000,18582000000,20795000000,21545000000,23756000000,23329000000,23932000000,24052000000,23243000000,24044000000,24810000000,26647000000
123,Turkmenistan,,,,,,,,,,,,,,,,,,,,1240000000,1400000000,1095000000,1177000000,978000000,1206000000,1131000000,935000000,1257000000,1156000000,1402000000,1482000000,1495000000,1509000000,1665000000,1791000000,1907000000,2079000000
124,Ukraine,,,,,,,,,,,,,,,,,,,,21932000000,22426000000,22487000000,22084000000,21446000000,18555000000,24715000000,28161000000,29767000000,29984000000,30964000000,34059000000,33492000000,32079000000,27312000000,24797000000,23888000000,22952000000
125,United Arab Emirates,14000000,32000000,49000000,65000000,95000000,136000000,207000000,263000000,349000000,441000000,506000000,625000000,710000000,770000000,839000000,897000000,956000000,1039000000,1405000000,1537000000,1561000000,1682000000,1956000000,2136000000,2273000000,2418000000,1885000000,1793000000,884000000,1351000000,3098000000,3089000000,3270000000,3466000000,4436000000,4880000000,5562000000
126,United Kingdom,19007000000,18917000000,19586000000,18221000000,19472000000,18730000000,20757000000,21812000000,22963000000,21534000000,20123000000,20479000000,21206000000,23055000000,24603000000,25065000000,26692000000,23754000000,24982000000,25029000000,26220000000,23786000000,22828000000,32041000000,26851000000,29335000000,27138000000,29818000000,29862000000,31143000000,32077000000,30963000000,32070000000,33116000000,30101000000,28676000000,28003000000
127,United States,145859000000,163619000000,163050000000,162978000000,176738000000,191664000000,193190000000,207918000000,205737000000,213064000000,180517000000,194843000000,206767000000,177593000000,185070000000,172372000000,141104000000,144136000000,310036000000,296684000000,228397000000,237453000000,252704000000,240796000000,248753000000,252160000000,217283000000,228478000000,220339000000,229124000000,169454000000,249615000000,227573000000,265918000000,269162000000,266277000000,267043000000
128,Uruguay,383000000,499000000,588000000,434000000,379000000,437000000,520000000,472000000,345000000,550000000,426000000,627000000,662000000,780000000,702000000,911000000,1063000000,1034000000,843000000,1036000000,1015000000,1205000000,1114000000,1199000000,1173000000,1322000000,1340000000,1464000000,1347000000,1406000000,1478000000,1607000000,1792000000,1809000000,1793000000,1671000000,1918000000
129,Uzbekistan,,,,,,,,,,,,,,,,,,,,5288000000,5072000000,4770000000,4458000000,4336000000,4143000000,4061000000,4008000000,4152000000,4110000000,4254000000,4243000000,4350000000,4356000000,4404000000,4204000000,4342000000,4309000000
130,Venezuela,1246000000,1607000000,1976000000,2218000000,2683000000,2991000000,3309000000,3325000000,3798000000,5145000000,3597000000,6113000000,6623000000,5386000000,6818000000,8605000000,9462000000,9373000000,9764000000,10678000000,12101000000,12154000000,12685000000,13975000000,15294000000,15754000000,16397000000,18789000000,18814000000,20690000000,22746000000,22746000000,23441000000,26230000000,28503000000,29341000000,31409000000
131,Vietnam,506000000,484000000,517000000,455000000,534000000,651000000,764000000,792000000,792000000,629000000,678000000,714000000,726000000,912000000,928000000,1104000000,1102000000,1270000000,1685000000,2205000000,2351000000,2486000000,2560000000,2764000000,3179000000,3264000000,3482000000,3490000000,3539000000,3657000000,4243000000,5012000000,5272000000,4829000000,5869000000,7198000000,7517000000
132,Yemen,0,0,0,0,0,0,0,0,0,0,34000000,40000000,59000000,80000000,72000000,145000000,124000000,133000000,133000000,192000000,330000000,417000000,488000000,409000000,513000000,548000000,664000000,710000000,897000000,948000000,1030000000,934000000,978000000,977000000,1075000000,1376000000,1532000000
133,Zambia,235000000,240000000,223000000,364000000,333000000,345000000,445000000,523000000,626000000,643000000,549000000,649000000,607000000,547000000,535000000,489000000,371000000,256000000,205000000,259000000,338000000,252000000,261000000,280000000,224000000,138000000,164000000,170000000,225000000,249000000,278000000,311000000,340000000,364000000,480000000,596000000,714000000
134,Zimbabwe,218000000,286000000,303000000,326000000,365000000,400000000,377000000,363000000,391000000,427000000,439000000,450000000,429000000,444000000,472000000,493000000,508000000,524000000,431000000,666000000,924000000,1683000000,504000000,787000000,738000000,465000000,807000000,1212000000,1408000000,1422000000,1574000000,2097000000,1444000000,1472000000,742000000,706000000,663000000
